Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,X0_reg_prob,X1_reg_prob,pred_ID_frw_prob,X0_frw_prob,X1_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,train_row_count,md,complexity,tree_count
0,0,63,1,0,63,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,64,1,0,64,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,65,1,0,65,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,66,1,0,66,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,67,1,0,67,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,68,1,0,68,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,69,1,0,69,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,70,1,0,70,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,71,1,0,71,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,72,1,0,72,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,73,1,0,73,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,74,1,0,74,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,75,1,0,75,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,76,1,0,76,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,77,1,0,77,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,78,1,0,78,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,79,1,0,79,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,80,1,0,80,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,81,1,0,81,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,82,1,0,82,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,83,1,0,83,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,84,1,0,84,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,85,1,0,85,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,86,1,0,86,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,87,1,0,87,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,88,1,0,88,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,89,1,0,89,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,90,1,0,90,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,91,1,0,91,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,92,1,0,92,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,93,1,0,93,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,94,1,0,94,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,95,1,0,95,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,96,1,0,96,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,97,1,0,97,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,98,1,0,98,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,99,1,0,99,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,100,1,0,100,1,0,0,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,101,0.438,0.562,101,0.146,0.854,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,102,0.222,0.778,102,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,103,1,0,103,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,104,0.22,0.78,104,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,105,0.458,0.542,105,0.146,0.854,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,106,0.202,0.798,106,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,107,1,0,107,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,108,0.792,0.208,108,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,109,0.238,0.762,109,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,110,0.274,0.726,110,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,111,0.254,0.746,111,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,112,0.414,0.586,112,0.104,0.896,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,113,0.836,0.164,113,0.9,0.1,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,114,0.284,0.716,114,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,115,0.768,0.232,115,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,116,0.228,0.772,116,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,117,0.202,0.798,117,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,118,0.212,0.788,118,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,0,119,0.702,0.298,119,0.072,0.928,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,120,0.248,0.752,120,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,121,1,0,121,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,122,0.28,0.72,122,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,123,0.38,0.62,123,0.072,0.928,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,124,0.878,0.122,124,0.926,0.074,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,125,0.228,0.772,125,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,126,0.28,0.72,126,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,127,0.922,0.078,127,0.926,0.074,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,0,128,0.628,0.372,128,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,129,1,0,129,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,130,1,0,130,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,131,0.212,0.788,131,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,132,0.202,0.798,132,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,133,0.202,0.798,133,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,134,0.234,0.766,134,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,135,0.368,0.632,135,0.086,0.914,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,136,0.262,0.738,136,0.012,0.988,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,137,0.212,0.788,137,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,138,0.316,0.684,138,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,139,0.202,0.798,139,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,140,1,0,140,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,141,0.212,0.788,141,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,142,0.216,0.784,142,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,143,1,0,143,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,144,0.28,0.72,144,0.012,0.988,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,145,0.254,0.746,145,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,146,0.316,0.684,146,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,147,0.76,0.24,147,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,148,0.22,0.78,148,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,149,0.212,0.788,149,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,150,0.76,0.24,150,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,151,0.22,0.78,151,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,152,0.242,0.758,152,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,153,0.29,0.71,153,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,154,0.288,0.712,154,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,0,155,0.8,0.2,155,0.146,0.854,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,156,0.228,0.772,156,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,157,0.202,0.798,157,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,158,1,0,158,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,159,1,0,159,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,160,0.202,0.798,160,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,161,0.222,0.778,161,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,162,0.218,0.782,162,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,163,0.202,0.798,163,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,0,164,0.6,0.4,164,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,165,0.238,0.762,165,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,166,0.234,0.766,166,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,167,1,0,167,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,168,1,0,168,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,169,0.236,0.764,169,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,170,0.212,0.788,170,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,171,0.828,0.172,171,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,172,0.264,0.736,172,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,173,0.35,0.65,173,0.03,0.97,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,174,0.212,0.788,174,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,0,175,0.56,0.44,175,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,176,0.378,0.622,176,0.072,0.928,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,177,0.314,0.686,177,0.078,0.922,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,178,0.38,0.62,178,0.072,0.928,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,179,0.912,0.088,179,0.926,0.074,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,180,0.298,0.702,180,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,181,0.806,0.194,181,0.9,0.1,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,182,0.21,0.79,182,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,183,0.356,0.644,183,0.112,0.888,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,184,1,0,184,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,185,0.368,0.632,185,0.112,0.888,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,186,1,0,186,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,187,0.294,0.706,187,0.046,0.954,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,188,1,0,188,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,189,0.232,0.768,189,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,190,0.346,0.654,190,0.086,0.914,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,191,0.202,0.798,191,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,192,1,0,192,1,0,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,193,0.216,0.784,193,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,194,0.202,0.798,194,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,195,0.244,0.756,195,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
1,1,196,0.792,0.208,196,0.892,0.108,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,197,0.202,0.798,197,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,198,0.202,0.798,198,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,199,0.212,0.788,199,0.004,0.996,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,200,0.258,0.742,200,0.038,0.962,1,2019-10-01 23:19:15,2994,6,100,100,3000,3,0.01,500
0,0,1,1,0,1,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,2,1,0,2,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,3,1,0,3,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,4,1,0,4,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,5,1,0,5,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,6,1,0,6,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,7,1,0,7,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,8,1,0,8,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,9,1,0,9,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,10,1,0,10,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,11,1,0,11,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,12,1,0,12,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,13,1,0,13,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,14,1,0,14,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,15,1,0,15,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,16,1,0,16,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,17,1,0,17,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,18,1,0,18,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,19,1,0,19,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,20,1,0,20,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,21,1,0,21,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,22,1,0,22,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,23,1,0,23,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,24,1,0,24,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,25,1,0,25,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,26,1,0,26,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,27,1,0,27,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,28,1,0,28,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,29,1,0,29,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,30,1,0,30,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,31,1,0,31,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,32,1,0,32,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,33,1,0,33,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,34,1,0,34,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,35,1,0,35,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,36,1,0,36,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,37,1,0,37,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,38,1,0,38,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,39,1,0,39,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,40,1,0,40,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,41,1,0,41,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,42,1,0,42,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,43,1,0,43,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,44,1,0,44,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,45,1,0,45,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,46,1,0,46,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,47,1,0,47,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,48,1,0,48,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,49,1,0,49,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,50,1,0,50,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,51,1,0,51,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,52,1,0,52,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,53,1,0,53,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,54,1,0,54,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,55,1,0,55,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,56,1,0,56,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,57,1,0,57,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,58,1,0,58,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,59,1,0,59,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,60,1,0,60,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,61,1,0,61,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,62,1,0,62,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,63,1,0,63,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,64,1,0,64,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,65,1,0,65,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,66,1,0,66,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,67,1,0,67,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,68,1,0,68,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,69,1,0,69,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,70,1,0,70,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,71,1,0,71,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,72,1,0,72,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,73,1,0,73,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,74,1,0,74,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,75,1,0,75,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,76,1,0,76,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,77,1,0,77,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,78,1,0,78,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,79,1,0,79,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,80,1,0,80,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,81,1,0,81,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,82,1,0,82,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,83,1,0,83,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,84,1,0,84,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,85,1,0,85,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,86,1,0,86,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,87,1,0,87,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,88,1,0,88,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,89,1,0,89,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,90,1,0,90,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,91,1,0,91,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,92,1,0,92,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,93,1,0,93,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,94,1,0,94,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,95,1,0,95,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,96,1,0,96,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,97,1,0,97,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,98,1,0,98,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,99,1,0,99,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,100,1,0,100,1,0,0,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,101,0.78,0.22,101,0.48,0.52,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,102,0.97,0.03,102,0.85,0.15,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,103,0.85,0.15,103,0.57,0.43,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,104,0.67,0.33,104,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,105,0.67,0.33,105,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,106,0.67,0.33,106,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,107,0.99,0.01,107,0.94,0.06,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,108,0.67,0.33,108,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
0,0,109,1,0,109,1,0,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,110,0.67,0.33,110,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,111,0.9,0.1,111,0.59,0.41,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,112,0.78,0.22,112,0.47,0.53,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,113,0.92,0.08,113,0.64,0.36,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,114,0.86,0.14,114,0.58,0.42,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,115,0.87,0.13,115,0.58,0.42,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,116,0.67,0.33,116,0.46,0.54,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,0,117,0.99,0.01,117,1,0,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
1,1,118,0.91,0.09,118,0.67,0.33,1,2019-10-01 23:23:36,2997,3,100,100,3000,3,0.05,100
