reg_setosa,reg_versicolor,reg_virginica,frw_setosa,frw_versicolor,frw_virginica,true,ID
1,0,0,1,0,0,setosa,2019-09-25 17:39:15
1,0,0,1,0,0,setosa,2019-09-25 17:39:15
1,0,0,1,0,0,setosa,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.603651322570315,0.396348677429685,0,0.693877627443481,0.306122372556519,versicolor,2019-09-25 17:39:15
0,0.913789692067846,0.0862103079321538,0,0.97080274351017,0.0291972564898303,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.951857563358977,0.0481424366410227,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.144999126234756,0.855000873765244,0,0.0392258840764088,0.960774115923591,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.990944864946279,0.00905513505372115,0,0.991407786805442,0.00859221319455809,versicolor,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.942519850798005,0.0574801492019951,0,0.97080274351017,0.0291972564898303,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.335599662333966,0.664400337666034,0,0.313715126383519,0.686284873616481,virginica,2019-09-25 17:39:15
0,0.622713556771661,0.377286443228339,0,0.552473051955633,0.447526948044367,virginica,2019-09-25 17:39:15
0,0.301766329000632,0.698233670999368,0,0.28669329132803,0.71330670867197,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.190335113467916,0.809664886532084,0,0.058627506059099,0.941372493940901,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
0,0.0230572627553767,0.976942737244623,0,0.0275651780788909,0.972434821921109,virginica,2019-09-25 17:39:15
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:09
0,0.973919382029934,0.0260806179700655,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.451234957510776,0.548765042489224,0,0.269099662302012,0.730900337697988,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.975741488184649,0.0242585118153507,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.936209590840732,0.0637904091592685,0,0.92880392242201,0.0711960775779895,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.977741488184649,0.0222585118153507,0,0.978706914740221,0.0212930852597789,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978706914740221,0.0212930852597789,versicolor,2019-09-25 17:40:09
0,0.461243863452309,0.538756136547691,0,0.491307051427663,0.508692948572337,versicolor,2019-09-25 17:40:09
0,0.341634957510776,0.658365042489224,0,0.262628825441172,0.737371174558828,versicolor,2019-09-25 17:40:09
0,0.977741488184649,0.0222585118153507,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978706914740221,0.0212930852597789,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978482805986206,0.0215171940137936,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.973567245760407,0.0264327542395931,0,0.978763687853961,0.0212363121460389,versicolor,2019-09-25 17:40:09
0,0.981567245760407,0.0184327542395931,0,0.978706914740221,0.0212930852597789,versicolor,2019-09-25 17:40:09
0,0.0146021365620329,0.985397863437967,0,0.00750947370561384,0.992490526294386,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.010710244670141,0.989289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.461243863452309,0.538756136547691,0,0.491307051427663,0.508692948572337,virginica,2019-09-25 17:40:09
0,0.487539465922554,0.512460534077446,0,0.599892409031347,0.400107590968653,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00752295465231784,0.992477045347682,virginica,2019-09-25 17:40:09
0,0.461243863452309,0.538756136547691,0,0.491307051427663,0.508692948572337,virginica,2019-09-25 17:40:09
0,0.00871024467014101,0.991289755329859,0,0.00951491876916371,0.990485081230836,virginica,2019-09-25 17:40:09
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.9219250204341,0.0780749795659004,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.913570181724422,0.0864298182755778,0,0.84409541307696,0.15590458692304,versicolor,2019-09-25 17:40:19
0,0.931227346015495,0.068772653984505,0,0.924261773885708,0.0757382261142921,versicolor,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.2206152604805,0.7793847395195,0,0.162224359568877,0.837775640431124,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
0,0.102643968554667,0.897356031445333,0,0.0937220399876956,0.906277960012304,virginica,2019-09-25 17:40:19
0,0.0416555584980431,0.958344441501957,0,0.048931481294827,0.951068518705173,virginica,2019-09-25 17:40:19
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.496057642170775,0.503942357829225,0,0.535240854470899,0.464759145529101,versicolor,2019-09-25 17:41:14
0,0.0728250448045321,0.927174955195468,0,0.0256133199364406,0.974386680063559,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.38959022342774,0.61040977657226,0,0.490643314982822,0.509356685017178,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.984399048469926,0.0156009515300739,0,0.983879406934116,0.0161205930658844,versicolor,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.56409279451923,0.43590720548077,0,0.517539508552083,0.482460491447917,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.38959022342774,0.61040977657226,0,0.490643314982822,0.509356685017178,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.436230355594676,0.563769644405324,0,0.490643314982822,0.509356685017178,virginica,2019-09-25 17:41:14
0,0.436230355594676,0.563769644405324,0,0.490643314982822,0.509356685017178,virginica,2019-09-25 17:41:14
0,0.56409279451923,0.43590720548077,0,0.517539508552083,0.482460491447917,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
0,0.01592410164398,0.98407589835602,0,0.0256133199364406,0.974386680063559,virginica,2019-09-25 17:41:14
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.959125503483829,0.0408744965161714,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.959125503483829,0.0408744965161714,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.959125503483829,0.0408744965161714,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.616736921626696,0.383263078373304,0,0.480127709869763,0.519872290130237,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.0228503553989371,0.977149644601063,0,0.0139475127392812,0.986052487260719,versicolor,2019-09-25 17:41:27
0,0.159095894401094,0.840904105598906,0,0.155645573010635,0.844354426989365,versicolor,2019-09-25 17:41:27
0,0.772283178423457,0.227716821576543,0,0.787622424655411,0.212377575344589,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.973702689059423,0.0262973109405772,0,0.968601663867711,0.0313983361322888,versicolor,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.36051540503706,0.63948459496294,0,0.327148651839052,0.672851348160948,virginica,2019-09-25 17:41:27
0,0.269071871988573,0.730928128011427,0,0.166926570769992,0.833073429230008,virginica,2019-09-25 17:41:27
0,0.6260376394213,0.3739623605787,0,0.645924364384058,0.354075635615942,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.36051540503706,0.63948459496294,0,0.336624812222935,0.663375187777065,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.6260376394213,0.3739623605787,0,0.645924364384058,0.354075635615942,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
0,0.0128503553989371,0.987149644601063,0,0.0139475127392812,0.986052487260719,virginica,2019-09-25 17:41:27
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
0.998,0.002,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:23
0,0.525859594224031,0.474140405775969,0,0.504118269087382,0.495881730912618,versicolor,2019-09-25 17:42:23
0,0.963115013157737,0.0368849868422633,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.912522914921306,0.0874770850786943,0,0.902323257839769,0.0976767421602315,versicolor,2019-09-25 17:42:23
0.002,0.962975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0.002,0.962975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.963115013157737,0.0368849868422633,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.912522914921306,0.0874770850786943,0,0.902323257839769,0.0976767421602315,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0.002,0.962975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.964975478274016,0.0350245217259842,0,0.959052531847654,0.0409474681523464,versicolor,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.90479683275974,0.0952031672402603,0,0.902323257839769,0.0976767421602315,virginica,2019-09-25 17:42:23
0,0.0503044094544809,0.949695590545519,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0503044094544809,0.949695590545519,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0503044094544809,0.949695590545519,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.419210323935607,0.580789676064393,0,0.451318015632984,0.548681984367016,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.471066402884092,0.528933597115908,0,0.458165515321364,0.541834484678636,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
0,0.0468394971737791,0.953160502826221,0,0.0451050863904738,0.954894913609526,virginica,2019-09-25 17:42:23
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
1,0,0,1,0,0,setosa,2019-09-25 17:42:35
